ID,obs,time,elapsed,date,hhmmss,replicate,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr
S2,21,1576169602,3040.5,20191212 09:53:22,9:53:22,,1576169594,0.005422876,18.26542688,578.5862778,469.8528432,39.93925773,49.18200838,0.329749407,2.532905979,0.307622124,0.194128005,241.6658417,20.32815338,20.01694194,2.349076147,36.74656814,0.879051838,2.392201184,1.470024309,-239.1488456,40.16582534,3.193602868,45.87642431,-0.049290491,0.055332895,3.975366297,159.0757692,1.5088,-157.5669692,-104.4319785,0.74432934,MPF-1472-20221002-21_00_50,814.0166923,989.722,0.177529961,0.5,1261.209174,18.26542688,111.9512075,0.472821661,0.013892301,-0.998475532,DARK-1473-20221002-21_00_52,521.76,467.962,0.375469178,1.899492399,0.211528448,6.271702787,1499.998065,1261.209174,0.840807201,0.191614402,6,0.5,578.5862903,599.9892903,10.34132903,4.974539677,600.0008065,84.90376129,0.099997461,20.31108065,20.01694194,999.9,0,0,14000.13548,0,8.999185161,1499.998065,0.973005,0.0269947,0,814.0393871,5.0001,11836.74839,11926.11935,40.77593548,42.891,42.042,42.09448387,42.641,1454.638065,40.36,0,150.0999999,814.0166923,-2.451487177,-35.8017094,11836.37692,15,1576169526,9:52:05,23,-1.695,-0.03,600,5,0.08,0.02,623.978,257.211,15.779,26.2576,30.0002,26.3131,26.3394
S2,22,1576169753,3191,20191212 09:55:52,9:55:52,,1576169745,0.005105949,19.00141751,796.9428902,670.2447869,56.9736718,67.74355215,0.303556725,2.534327916,0.284707122,0.179537888,241.6639034,20.39946389,20.01987742,2.349503143,35.74086002,0.853756883,2.388741855,1.495746261,-225.1723316,36.58705341,2.907116033,55.98574122,-0.049334058,0.055381802,3.978063196,159.0757692,1.5088,-157.5669692,-104.4319785,0.74432934,MPF-1474-20221002-21_03_21,813.0675,986.947,0.176179167,0.5,1261.198887,19.00141751,111.0984845,0.475209915,0.014475979,-0.998471245,DARK-1475-20221002-21_03_22,517.94,469.007,0.370739669,1.908169375,0.21003206,6.254091227,1499.985806,1261.198887,0.840807214,0.191614428,6,0.5,796.9429032,820.0134194,10.04369355,4.98903871,600.0013226,84.90427097,0.100003461,20.28765806,20.01987742,999.9,0,0,14012.42581,0,7.808091613,1499.985806,0.973004194,0.026995603,0,813.1841613,5.0001,11824.58387,11926.03226,40.81606452,42.917,42.058,42.17925806,42.639,1454.625484,40.36032258,0,150.1000001,813.0675,-9.196615386,-128.1743591,11823.15769,15,1576169678,9:54:38,24,-2.109,-0.034,820,5,0.15,0.02,623.92,257.099,15.6739,26.2399,30.0001,26.2924,26.3195
S2,23,1576169903,3341.5,20191212 09:58:23,9:58:23,,1576169895,0.004519811,19.20169343,1175.459664,1018.612915,86.58844492,99.92139595,0.258371161,2.533169481,0.244572785,0.154036282,241.6677132,20.51404806,20.01225806,2.34839497,33.89371496,0.806595774,2.379779776,1.541799196,-199.3236678,29.30489955,2.328743226,73.97768816,-0.049298562,0.055341955,3.975865993,159.0757692,1.5088,-157.5669692,-104.4319785,0.74432934,MPF-1476-20221002-21_05_51,821.8482692,981.634,0.162775261,0.5,1261.218939,19.20169343,102.6476211,0.471513823,0.014634544,-0.998462971,DARK-1477-20221002-21_05_53,518.78,462.854,0.345218429,1.894799478,0.194254613,6.220372231,1500.009677,1261.218939,0.840807201,0.191614402,6,0.5,1175.459677,1199.974194,9.488666452,5.011748387,600.0008065,84.90623871,0.099992461,20.22683871,20.01225806,999.9,0,0,14002.01935,0,7.213887742,1500.009677,0.973004032,0.026995784,0,821.9037097,5.0001,11940.94194,11926.21613,40.85467742,42.94112903,42.06403226,42.0703871,42.663,1454.649355,40.36032258,0,150,821.8482692,-4.477709395,-64.40683754,11940.30385,15,1576169831,9:57:11,25,-2.568,-0.034,1200,5,0.1,0.02,623.366,257.276,15.6399,26.2244,30.0002,26.2747,26.3019
S2,24,1576170054,3492,20191212 10:00:53,10:00:53,,1576170046,0.003748701,20.03718625,1574.083212,1365.48238,116.0696727,133.8013042,0.203411561,2.533226481,0.194753602,0.122468175,241.6651753,20.68135035,20.02166452,2.349763129,31.35924908,0.743363588,2.370476365,1.606399541,-165.3177348,19.36933562,1.538744092,97.25552015,-0.049300308,0.055343915,3.975974092,159.0757692,1.5088,-157.5669692,-104.4319785,0.74432934,MPF-1478-20221002-21_08_22,820.9009231,980.575,0.162837189,0.5,1261.20541,20.03718625,102.685572,0.468515922,0.015297157,-0.998461311,DARK-1479-20221002-21_08_23,521.16,459.415,0.347559564,1.884083401,0.194369113,6.21365128,1499.993548,1261.20541,0.840807223,0.191614446,6,0.5,1574.083226,1600.02129,8.745177419,5.029243226,599.9974516,84.9027129,0.09997509,20.16349032,20.02166452,999.9,0,0,14003.09677,0,5.288587097,1499.993548,0.973003548,0.026996326,0,820.6062258,5.0001,11914.03548,11926.09677,40.917,43,42.187,42.437,42.75,1454.632581,40.36096774,0,149.9000001,820.9009231,34.04519655,457.7641019,11918.24615,15,1576169972,9:59:31,26,-2.57,-0.031,1601,5,0.07,0.02,622.87,257.439,15.4294,26.2331,30.0004,26.2725,26.301
S2,25,1576170431,3869.4,20191212 10:07:11,10:07:11,,1576170423,0.004144173,14.07032812,394.2895709,254.5526717,21.63370913,33.50955161,0.182534938,2.532999327,0.175529448,0.110312919,241.6658417,23.33471834,22.49846774,2.735255108,27.41822914,0.770126082,2.808810437,1.965129026,-182.7580107,59.74326708,4.875230486,123.5263285,-0.04929335,0.055336104,3.975543315,159.0757692,1.5088,-157.5669692,-104.4319785,0.74432934,MPF-1480-20221002-21_14_39,788.226,961.56,0.180263322,0.5,1261.209174,14.07032812,113.6748778,0.444506843,0.01056605,-0.998430883,DARK-1481-20221002-21_14_41,534.14,427.42,0.405535539,1.80246895,0.215996768,6.092972434,1499.998065,1261.209174,0.840807201,0.191614402,6,0.5,394.2895806,409.9938065,9.061675484,4.955083871,600.0040645,84.88715161,0.100010329,22.93595806,22.49846774,999.9,0,0,14003.6871,0,5.001439032,1499.998065,0.973005,0.0269947,0,788.2486774,5.0001,11467.12581,11926.11935,41.25,43.187,42.437,42.687,43.25,1454.638065,40.36,0,376.8,788.226,-1.595760675,-13.95897437,11467.04231,15,1576170316,10:05:16,27,-1.326,-0.032,410,5,0.19,0.02,623.084,253.88,19.2692,26.6074,30.0005,26.5108,26.546
S2,26,1576170582,4019.9,20191212 10:09:41,10:09:41,,1576170574,0.004300424,10.37815879,288.3728961,189.4060035,16.09661265,24.50728446,0.190988539,2.532782552,0.183333149,0.115245456,241.6673862,23.2820492,22.51212258,2.737525158,27.97111594,0.785367147,2.807779099,1.952158011,-189.6486943,57.04552815,4.655664303,113.7198843,-0.049286711,0.055328651,3.975132246,159.0757692,1.5088,-157.5669692,-104.4319785,0.74432934,MPF-1482-20221002-21_17_10,797.1026538,947.276,0.158531775,0.5,1261.217303,10.37815879,99.97150917,0.440754331,0.007638517,-0.998407222,DARK-1483-20221002-21_17_11,529.76,417.516,0.359682853,1.790373974,0.1905269,6.002318916,1500.007742,1261.217303,0.840807196,0.191614392,6,0.5,288.3729032,299.991129,9.241276774,4.980615806,600.0030323,84.8847129,0.099988484,22.92989355,22.51212258,999.9,0,0,14002.20323,0,4.784060968,1500.007742,0.973005,0.0269947,0,797.1187742,5.0001,11591.89032,11926.19355,41.30806452,43.258,42.49187097,42.36051613,43.284,1454.647742,40.36,0,149.8000002,797.1026538,-1.631487184,-18.24957265,11591.76154,15,1576170498,10:08:18,28,-1.236,-0.031,300,5,0.12,0.02,623.067,254.005,19.1717,26.5855,30.0001,26.5476,26.5795
S2,27,1576170732,4170.4,20191212 10:12:12,10:12:12,,1576170724,0.004637079,6.592078711,197.5034148,139.1065131,11.82189419,16.7847243,0.209942046,2.531516558,0.200726841,0.126248515,241.6656872,23.188387,22.49651935,2.734931333,28.93079739,0.812644592,2.808925661,1.922286741,-204.4951882,60.06666228,4.904459917,102.1416212,-0.049247952,0.05528514,3.97273198,159.0757692,1.5088,-157.5669692,-104.4319785,0.74432934,MPF-1484-20221002-21_19_40,810.7105769,931.417,0.129594396,0.5,1261.208361,6.592078711,81.72276759,0.434624878,0.004636624,-0.998380103,DARK-1485-20221002-21_19_42,526.6,404.817,0.298175282,1.770946076,0.15628639,5.901669649,1499.997097,1261.208361,0.840807202,0.191614403,6,0.5,197.5034194,205.0113871,9.562270968,4.969502258,599.996,84.8844871,0.099989345,22.93663548,22.49651935,999.9,0,0,13991.22903,0,4.891853871,1499.997097,0.973004677,0.026995061,0,810.7277097,5.0001,11783.44194,11926.11935,41.431,43.37093548,42.61890323,42.80625806,43.431,1454.637097,40.36,0,150,810.7105769,-1.204888893,-5.849572621,11783.35769,15,1576170654,10:10:53,29,-1.141,-0.03,205,5,0.18,0.02,623.362,253.885,19.2292,26.5406,29.9999,26.5476,26.5773
S2,28,1576170883,4320.9,20191212 10:14:42,10:14:42,,1576170875,0.00514642,2.31409164,97.17944034,77.87946661,6.618256667,8.258383203,0.239452195,2.534106143,0.227554755,0.143241383,241.6656205,23.07725088,22.4997129,2.735462042,30.33154206,0.854112887,2.81592306,1.881349154,-226.9571039,65.30595665,5.327998039,85.34247127,-0.049327261,0.055374172,3.977642511,159.0757692,1.5088,-157.5669692,-104.4319785,0.74432934,MPF-1486-20221002-21_22_11,831.5285,919.931,0.096096881,0.5,1261.207839,2.31409164,60.59906991,0.425413428,0.00124465,-0.998359877,DARK-1487-20221002-21_22_12,528.58,391.351,0.225890569,1.742501203,0.116188332,5.82877366,1499.996452,1261.207839,0.840807215,0.19161443,6,0.5,97.17944194,99.99369032,10.05066129,4.95591129,599.9934839,84.88079032,0.09997489,22.97772903,22.4997129,999.9,0,0,14014.37097,0,5.21345,1499.996452,0.97300371,0.026996145,0,831.543,5.0001,12071.78387,11926.10968,41.5,43.399,42.687,42.891,43.5,1454.635806,40.36064516,0,150.0999999,831.5285,-0.529880336,-8.721367457,12071.69615,15,1576170802,10:13:21,30,-1.128,-0.031,100,5,0.31,0.02,623.959,253.475,19.3105,26.5027,30,26.5342,26.5621
S2,29,1576171033,4471.4,20191212 10:17:13,10:17:13,,1576171025,0.005777588,0.223138441,49.48972243,46.46723773,3.948868451,4.205724572,0.278669277,2.532675237,0.26268674,0.165538743,241.667165,22.95512868,22.49846452,2.735254572,32.05225756,0.906192766,2.827235379,1.829061806,-254.7916184,74.48475728,6.082291289,67.4425952,-0.049283425,0.055324962,3.974928752,159.0757692,1.5088,-157.5669692,-104.4319785,0.74432934,MPF-1488-20221002-21_24_41,840.3041923,918.628,0.085261725,0.5,1261.215968,0.223138441,53.76672435,0.426383694,-0.000413245,-0.998357551,DARK-1489-20221002-21_24_43,526.94,391.688,0.199964788,1.74546011,0.103118396,5.820504161,1500.006129,1261.215968,0.84080721,0.191614419,6,0.5,49.48972258,49.99879355,10.66337742,4.947383548,599.9984516,84.88179032,0.099987026,23.04397419,22.49846452,999.9,0,0,14001.75161,0,4.512430968,1500.006129,0.973003387,0.026996506,0,840.3128065,5.0001,12188.42581,11926.19032,41.562,43.45732258,42.75,42.96341935,43.562,1454.645484,40.36064516,0,150,840.3041923,-1.486256401,-21.84273507,12188.28077,15,1576170951,10:15:50,31,-1.062,-0.032,50,5,0.24,0.02,624.761,253.051,19.4405,26.4712,30.0001,26.5163,26.5434
S2,30,1576171184,4621.9,20191212 10:19:43,10:19:43,,1576171176,0.006405257,14.27090664,393.2186353,305.9977259,26.00329638,33.415218,0.321040474,2.533447645,0.300030794,0.189292188,241.6648816,22.89954208,22.50614516,2.736531239,33.75014795,0.961826483,2.849843752,1.774704756,-282.4718203,91.44687802,7.470392287,58.11033158,-0.049307084,0.055351521,3.97639353,159.0757692,1.5088,-157.5669692,-104.4319785,0.74432934,MPF-1490-20221002-21_27_12,781.8767692,946.804,0.174193635,0.5,1261.204035,14.27090664,109.846858,0.451037385,0.01072513,-0.998406428,DARK-1491-20221002-21_27_13,519.76,427.044,0.386206646,1.824009669,0.209370725,5.999323365,1499.991935,1261.204035,0.840807211,0.191614421,6,0.5,393.2186452,410.0081613,11.31843871,4.985700968,600.0020323,84.87869677,0.100027526,23.17567742,22.50614516,999.9,0,0,14008.98387,0,4.614185484,1499.991935,0.973004194,0.026995603,0,781.8762258,5.0001,11386.28065,11926.08065,41.625,43.5,42.812,43,43.625,1454.631613,40.36032258,0,150.0999999,781.8767692,1.080547004,13.71965815,11386.49615,15,1576171105,10:18:24,32,-1.198,-0.032,411,5,0.1,0.02,625.126,253.48,19.676,26.4458,30,26.4963,26.523
S2,31,1576171334,4772.4,20191212 10:22:14,10:22:14,,1576171326,0.006715082,15.77033894,391.6026342,301.7468568,25.6407808,33.27622833,0.342922304,2.532223148,0.319054444,0.201414854,241.6704085,22.83299018,22.50871613,2.736958698,34.60399846,0.987712325,2.854330046,1.749246373,-296.1351141,94.60466804,7.733214533,47.87317694,-0.049269581,0.055309421,3.97407155,159.0757692,1.5088,-157.5669692,-104.4319785,0.74432934,MPF-1492-20221002-21_29_42,786.2315769,971.927,0.191059023,0.5,1261.233039,15.77033894,120.4849761,0.455535241,0.011913746,-0.99844762,DARK-1493-20221002-21_29_44,529.18,442.747,0.419416559,1.839058489,0.228449458,6.15876668,1500.026452,1261.233039,0.840807199,0.191614397,6,0.5,391.6026452,410.0026774,11.62363548,4.986589355,599.9983871,84.87447097,0.100004235,23.20170323,22.50871613,999.9,0,0,13999.02581,0,5.52484,1500.026452,0.973004032,0.026995784,0,786.2091935,5.0001,11456.83226,11926.34516,41.637,43.55612903,42.83029032,42.70145161,43.62093548,1454.665806,40.36064516,0,150,786.2315769,1.228820507,9.039316265,11456.80769,15,1576171253,10:20:52,33,-1.246,-0.034,410,5,0.13,0.02,625.261,253.095,19.6811,26.431,30.0002,26.4785,26.5059
S2,32,1576171485,4922.9,20191212 10:24:44,10:24:44,,1576171477,0.006836991,16.6570581,390.673053,298.4782388,25.36324644,33.19751872,0.351652015,2.531819818,0.326597379,0.206225468,241.6676284,22.81224366,22.51107419,2.737350811,34.91627722,0.99757315,2.857043276,1.73977766,-301.5113047,96.41379542,7.883075492,44.45319457,-0.049257234,0.05529556,3.973306879,159.0757692,1.5088,-157.5669692,-104.4319785,0.74432934,MPF-1494-20221002-21_32_13,790.0676154,983.828,0.196945385,0.5,1261.218406,16.6570581,124.1955726,0.461186305,0.012616949,-0.998466399,DARK-1495-20221002-21_32_14,530.1,453.728,0.427040836,1.858372217,0.234931628,6.23429647,1500.009032,1261.218406,0.840807208,0.191614416,6,0.5,390.6730645,410.001129,11.73958065,4.982860645,600.0006774,84.87520323,0.099991426,23.21742581,22.51107419,999.9,0,0,13995.39677,0,3.288192258,1500.009032,0.973004194,0.026995603,0,790.0527742,5.0001,11505.34839,11926.20645,41.75,43.625,42.937,43.10264516,43.70325806,1454.648387,40.36064516,0,150.0999999,790.0676154,0.93907692,5.6888889,11505.43077,15,1576171404,10:23:23,34,-1.292,-0.034,410,5,0.12,0.01,625.286,252.827,19.6454,26.4176,30.0001,26.4651,26.4925
S2,33,1576171635,5073.4,20191212 10:27:15,10:27:15,,1576171627,0.006698785,18.84301306,577.2898902,466.0056573,39.59682523,49.052724,0.341672146,2.532133242,0.317970769,0.200724027,241.6686247,22.84473993,22.51314839,2.73769576,34.55850395,0.986825547,2.855521607,1.750870213,-295.4164209,94.93906714,7.761270908,48.95254184,-0.049266829,0.055306331,3.973901091,159.0757692,1.5088,-157.5669692,-104.4319785,0.74432934,MPF-1496-20221002-21_34_43,797.2584615,997.037,0.200372241,0.5,1261.223564,18.84301306,126.3570963,0.474763725,0.0143501,-0.998486716,DARK-1497-20221002-21_34_45,523.68,473.357,0.422046232,1.906516866,0.23841024,6.318127491,1500.015161,1261.223564,0.840807211,0.191614422,6,0.5,577.2899032,599.9998387,11.61371613,4.992792581,600.0057742,84.87064839,0.100048026,23.20860968,22.51314839,999.9,0,0,13998.87419,0,3.050285806,1500.015161,0.973004194,0.026995603,0,797.3256774,5.0001,11619.03226,11926.26452,41.75,43.625,42.937,43.125,43.75,1454.654194,40.36096774,0,150,797.2584615,-2.214290569,-28.34188036,11618.69231,15,1576171568,10:26:08,35,-1.622,-0.033,600,5,0.08,0.01,625.214,252.868,19.636,26.4087,30.0002,26.4518,26.4792
S2,34,1576171786,5223.9,20191212 10:29:45,10:29:45,,1576171778,0.006041895,20.78075369,794.4503727,650.8149804,55.29929357,67.50389236,0.295605763,2.532530175,0.277687539,0.175074011,241.6650361,22.97378446,22.53826452,2.741875726,32.80988084,0.933102981,2.843969429,1.808772746,-266.4475582,82.36817892,6.731111075,64.31676787,-0.049278982,0.055319975,3.974653691,159.0757692,1.5088,-157.5669692,-104.4319785,0.74432934,MPF-1498-20221002-21_37_14,793.0946154,992.37,0.200807546,0.5,1261.204848,20.78075369,126.6297254,0.473119905,0.015886733,-0.998479599,DARK-1499-20221002-21_37_15,522.86,469.51,0.424432674,1.900563766,0.239141683,6.288508339,1499.992903,1261.204848,0.84080721,0.19161442,6,0.5,794.4503871,820.0310645,10.98164839,5.006118065,600.0014516,84.86929032,0.100010065,23.14154516,22.53826452,999.9,0,0,14002.55161,0,3.560046129,1499.992903,0.973004355,0.026995423,0,793.141,5.0001,11565.43548,11926.0871,41.75993548,43.625,42.93706452,42.82245161,43.70122581,1454.632581,40.36032258,0,150,793.0946154,-3.452854696,-49.31623938,11564.95769,15,1576171719,10:28:38,36,-2.174,-0.034,820,5,0.18,0.02,624.748,252.996,19.3745,26.3975,30.0001,26.4385,26.4659
S2,35,1576171936,5374.5,20191212 10:32:16,10:32:16,,1576171928,0.004674562,21.90598491,1172.619662,961.2880147,81.68362396,99.64112948,0.211680898,2.533108214,0.202321675,0.127257449,241.6666139,23.2183924,22.53809677,2.741847791,29.10982007,0.819722462,2.815965402,1.92212533,-206.1481711,60.07226953,4.903897797,100.4946102,-0.049296686,0.055339848,3.975749806,159.0757692,1.5088,-157.5669692,-104.4319785,0.74432934,MPF-1500-20221002-21_39_44,789.7651154,993.661,0.205196626,0.5,1261.213239,21.90598491,129.3983506,0.474307636,0.016778809,-0.998481575,DARK-1501-20221002-21_39_46,522.36,471.301,0.432623492,1.904866879,0.244308043,6.296701681,1500.002903,1261.213239,0.840807198,0.191614397,6,0.5,1172.619677,1200.007097,9.646846452,5.017387742,600.0010645,84.87310968,0.099991732,22.97797742,22.53809677,999.9,0,0,14006.95161,0,3.799249032,1500.002903,0.973005,0.0269947,0,789.8170323,5.0001,11522.82581,11926.16129,41.76,43.671,42.94106452,42.81216129,43.69512903,1454.642903,40.36,0,150,789.7651154,-1.630051295,-31.8495728,11522.41538,15,1576171873,10:31:13,37,-2.579,-0.034,1200,5,0.07,0.02,623.777,253.507,19.0847,26.3931,30.0003,26.4291,26.4592
S2,36,1576172087,5525,20191212 10:34:46,10:34:46,,1576172079,0.003072346,22.94498782,1572.237081,1223.600947,103.9717588,133.596051,0.128012281,2.532758082,0.124523438,0.078132688,241.668004,23.52463271,22.52798065,2.740163553,24.61408389,0.685930806,2.786741154,2.054232747,-135.4904412,37.92941042,3.093867243,147.2008404,-0.049285962,0.05532781,3.975085844,159.0757692,1.5088,-157.5669692,-104.4319785,0.74432934,MPF-1502-20221002-21_42_15,786.3488077,993.611,0.208594905,0.5,1261.220555,22.94498782,131.542091,0.474361697,0.017602519,-0.998481498,DARK-1503-20221002-21_42_16,522.28,471.331,0.439738087,1.90506349,0.248356432,6.296384355,1500.011613,1261.220555,0.840807194,0.191614387,6,0.5,1572.237097,1600.012581,8.072438065,5.024889355,599.999129,84.87198387,0.099966371,22.80575806,22.52798065,999.9,0,0,14004.09032,0,3.018127419,1500.011613,0.973005774,0.02699399,0,786.3444194,5.0001,11472.87097,11926.24839,41.782,43.687,43,43.125,43.75,1454.651613,40.36,0,150,786.3488077,3.037435894,39.72649551,11473.00769,15,1576172010,10:33:30,38,-2.614,-0.029,1600,5,0.06,0.02,622.424,253.953,18.762,26.3909,30.0001,26.4207,26.4525
S2,37,1576172267,5705.5,20191212 10:37:47,10:37:47,,1576172259,0.002995758,10.05590689,398.7311865,219.6725693,18.66507698,33.87927912,0.099973067,2.532200689,0.09783097,0.061332992,241.6654298,26.69520995,25.21672581,3.220994879,20.17176817,0.678842842,3.365311542,2.542152036,-132.1129074,100.8051785,8.470413643,218.8281145,-0.049268894,0.055308649,3.974028967,159.0757692,1.5088,-157.5669692,-104.4319785,0.74432934,MPF-1504-20221002-21_45_15,781.1608846,943.563,0.172115816,0.5,1261.207006,10.05590689,108.5368363,0.418141661,0.007383068,-0.998400955,DARK-1505-20221002-21_45_17,549.02,394.543,0.411620826,1.720611743,0.207016901,5.978754333,1499.995484,1261.207006,0.840807202,0.191614405,6,0.5,398.7311935,409.9815806,7.989420645,5.017603226,600.0011613,84.8677129,0.100005355,25.95513871,25.21672581,999.9,0,0,13999.94516,0,4.342330645,1499.995484,0.973005387,0.026994345,0,781.1997097,5.0001,11386.56774,11926.1129,41.8363871,43.687,43.016,43.161,43.98577419,1454.635484,40.36,0,179.8999999,781.1608846,-3.413572657,-48.69401704,11386.14231,15,1576172175,10:36:14,39,-1.413,-0.03,410,5,0.1,0.03,622.762,250.845,23.2533,26.5092,30.0012,26.4595,26.4918
S2,38,1576172418,5856,20191212 10:40:17,10:40:17,,1576172410,0.003090997,7.45242794,291.6592206,165.3376872,14.04856057,24.78196167,0.105381048,2.532908302,0.103004548,0.064586898,241.667901,26.22095943,24.98590323,3.177006253,20.90556722,0.685178424,3.277492627,2.491827829,-136.3129681,71.45570445,5.982181684,182.792819,-0.049290562,0.055332974,3.975370702,159.0757692,1.5088,-157.5669692,-104.4319785,0.74432934,MPF-1506-20221002-21_47_46,787.9376923,931.13,0.153783368,0.5,1261.220013,7.45242794,96.97733085,0.422830324,0.005318738,-0.998379603,DARK-1507-20221002-21_47_48,537.42,393.71,0.363699951,1.734655294,0.185469235,5.899848201,1500.010968,1261.220013,0.840807194,0.191614388,6,0.5,291.6592258,300.0131935,8.063873548,4.997793871,599.9984194,84.86888065,0.10001429,25.50918065,24.98590323,999.9,0,0,14005.90968,0,4.60336,1500.010968,0.973005774,0.02699399,0,787.930871,5.0001,11485.36774,11926.22258,41.99796774,43.74796774,43.12296774,43.25,44.125,1454.650968,40.36,0,150.1000001,787.9376923,-1.209846142,-22.50598296,11485.04231,15,1576172329,10:38:48,40,-1.264,-0.029,300,5,0.18,0.03,622.344,250.76,22.5657,26.6484,30,26.5549,26.5907
S2,39,1576172568,6006.5,20191212 10:42:48,10:42:48,,1576172560,0.003436443,4.860048502,199.4351579,124.7335199,10.59604565,16.94190975,0.118606176,2.531806931,0.115603635,0.072515707,241.6657902,26.15329583,25.00436452,3.180505063,21.71414234,0.71316204,3.284320552,2.467343024,-151.5471439,73.68824549,6.173432153,169.980324,-0.049256839,0.055295117,3.973282447,159.0757692,1.5088,-157.5669692,-104.4319785,0.74432934,MPF-1508-20221002-21_50_16,797.6256923,919.301,0.132356331,0.5,1261.208903,4.860048502,83.46449169,0.419297923,0.003263313,-0.998358753,DARK-1509-20221002-21_50_18,533.84,385.461,0.315661786,1.724099959,0.160051657,5.82477536,1499.997742,1261.208903,0.840807201,0.191614402,6,0.5,199.4351613,204.9805806,8.395132903,4.987524839,599.9974839,84.84947097,0.099992939,25.54422581,25.00436452,999.9,0,0,13999.52903,0,3.320664194,1499.997742,0.973005581,0.026994168,0,797.6374194,5.0001,11614.30323,11926.12258,42.028,43.796,43.153,43.03209677,44.137,1454.637742,40.36,0,150.0999999,797.6256923,-0.20574359,-9.870085513,11614.14231,15,1576172480,10:41:20,41,-1.137,-0.029,205,5,0.21,0.03,622.519,251.017,22.638,26.6484,30,26.5967,26.6295
